player_class,card_name,times_played,times_won,num_games,win_rate
PALADIN,Giant Wasp,400,144,346,36
PALADIN,The Curator,367,161,366,43.86
PALADIN,Patches the Pirate,364,98,362,26.92
PALADIN,Grimscale Oracle,362,92,286,25.41
PALADIN,Tol'vir Stoneshaper,359,142,292,39.55
PALADIN,Pterrordax Hatchling,353,117,302,33.14
PALADIN,Murloc Tidehunter,349,90,295,25.78
PALADIN,Questing Adventurer,346,136,283,39.3
PALADIN,Nesting Roc,337,142,288,42.13
PALADIN,Avenging Wrath,317,111,308,35.01
PALADIN,Servant of Kalimos,310,116,244,37.41
PALADIN,Stampeding Kodo,307,140,259,45.6
PALADIN,Violet Teacher,307,112,255,36.48
PALADIN,Moroes,304,111,302,36.51
PALADIN,Dire Wolf Alpha,290,108,243,37.24
PALADIN,Volatile Elemental,285,82,239,28.77
PALADIN,Eggnapper,273,101,232,36.99
PALADIN,Stegodon,270,99,244,36.66
PALADIN,Grimestreet Smuggler,256,74,226,28.9
PALADIN,Infested Tauren,251,91,207,36.25
PALADIN,Choose Your Path,251,124,56,49.4
PALADIN,Holy Wrath,250,83,225,33.2
PALADIN,Leeroy Jenkins,249,103,249,41.36
PALADIN,Cairne Bloodhoof,242,110,238,45.45
PALADIN,Stonetusk Boar,236,77,185,32.62
PALADIN,Guardian of Kings,227,68,213,29.95
PALADIN,Shieldbearer,222,76,186,34.23
PALADIN,Un'Goro Pack,222,123,221,55.4
PALADIN,Mind Control Tech,215,78,195,36.27
PALADIN,Gadgetzan Auctioneer,210,73,178,34.76
PALADIN,Sergeant Sally,205,63,203,30.73
PALADIN,Fire Plume Phoenix,205,72,175,35.12
PALADIN,Light's Justice,196,70,174,35.71
PALADIN,Scarlet Crusader,194,59,166,30.41
PALADIN,Blazecaller,178,71,152,39.88
PALADIN,Sunfury Protector,170,54,149,31.76
PALADIN,Thunder Lizard,165,41,136,24.84
PALADIN,Don Han'Cho,160,69,158,43.12
PALADIN,Bloodsail Raider,157,47,129,29.93
PALADIN,Blowgill Sniper,151,58,129,38.41
PALADIN,"N'Zoth, the Corruptor",150,76,149,50.66
PALADIN,Twisted Worgen,144,48,115,33.33
PALADIN,Blood Knight,142,57,125,40.14
PALADIN,Prince Malchezaar,140,49,137,35
PALADIN,Sen'jin Shieldmasta,140,35,121,25
PALADIN,The Black Knight,138,60,135,43.47
PALADIN,Amani Berserker,138,36,120,26.08
PALADIN,Primordial Drake,133,63,131,47.36
PALADIN,Friendly Bartender,131,41,116,31.29
PALADIN,Spiritsinger Umbra,129,56,129,43.41
PALADIN,Stranglethorn Tiger,128,52,109,40.62
PALADIN,Red Mana Wyrm,127,47,109,37
PALADIN,Nat Pagle,122,52,120,42.62
PALADIN,Bittertide Hydra,122,35,108,28.68
PALADIN,Doppelgangster,118,38,103,32.2
PALADIN,Sunwalker,117,40,112,34.18
PALADIN,Cult Master,116,50,105,43.1
PALADIN,Sabretooth Stalker,115,45,109,39.13
PALADIN,Defender,114,37,113,32.45
PALADIN,Harrison Jones,110,41,110,37.27
PALADIN,Spellbreaker,108,44,104,40.74
PALADIN,Gnomish Inventor,103,43,87,41.74
PALADIN,Corrupted Seer,102,26,88,25.49
PALADIN,Pyros,101,45,100,44.55
PALADIN,Plant,99,35,90,35.35
PALADIN,Devilsaur,98,43,97,43.87
PALADIN,Humongous Razorleaf,94,26,80,27.65
PALADIN,Psych-o-Tron,92,27,86,29.34
PALADIN,Eater of Secrets,92,37,86,40.21
PALADIN,"Hemet, Jungle Hunter",91,29,91,31.86
PALADIN,Ysera,89,40,85,44.94
PALADIN,Ironbeak Owl,86,34,85,39.53
PALADIN,Razorpetal,82,37,48,45.12
PALADIN,Excess Mana,79,34,78,43.03
PALADIN,Dread Corsair,76,22,58,28.94
PALADIN,Secretkeeper,74,32,55,43.24
PALADIN,Crazed Alchemist,74,21,71,28.37
PALADIN,Hungry Crab,73,25,62,34.24
PALADIN,Young Dragonhawk,71,26,63,36.61
PALADIN,Angry Chicken,69,18,62,26.08
PALADIN,Faerie Dragon,67,21,59,31.34
PALADIN,Small-Time Buccaneer,64,24,48,37.5
PALADIN,Argent Commander,63,26,59,41.26
PALADIN,Wolfrider,63,19,55,30.15
PALADIN,Beckoner of Evil,61,18,47,29.5
PALADIN,Weasel Tunneler,60,18,54,30
PALADIN,Alexstrasza,60,25,60,41.66
PALADIN,"Medivh, the Guardian",60,22,60,36.66
PALADIN,Twilight Elder,59,16,44,27.11
PALADIN,Earthen Ring Farseer,59,17,55,28.81
PALADIN,Sated Threshadon,58,20,55,34.48
PALADIN,Mind Spike,58,24,23,41.37
PALADIN,Twilight Drake,58,24,50,41.37
PALADIN,Jungle Panther,56,15,48,26.78
PALADIN,Worthless Imp,50,7,27,14
PALADIN,Nightbane Templar,49,22,41,44.89
PALADIN,Deathwing,48,19,48,39.58
PALADIN,Goldshire Footman,48,10,41,20.83
PALADIN,Disciple of C'Thun,47,15,42,31.91
PALADIN,Stormwatcher,46,19,44,41.3
PALADIN,Netherspite Historian,46,14,37,30.43
PALADIN,Molten Giant,45,2,33,4.44
PALADIN,Tortollan Primalist,44,10,42,22.72
PALADIN,Lorewalker Cho,44,15,44,34.09
PALADIN,Raging Worgen,44,12,35,27.27
PALADIN,C'Thun's Chosen,43,15,38,34.88
PALADIN,Elven Archer,43,17,38,39.53
PALADIN,Shattered Sun Cleric,42,13,39,30.95
PALADIN,Baron Geddon,42,18,42,42.85
PALADIN,Dark Iron Dwarf,41,17,39,41.46
PALADIN,"Genzo, the Shark",41,16,41,39.02
PALADIN,Frog,40,13,38,32.5
PALADIN,Wisp,40,6,29,15
PALADIN,Sheep,39,13,38,33.33
PALADIN,Charged Devilsaur,39,20,39,51.28
PALADIN,Mana Wraith,38,20,30,52.63
PALADIN,Faceless Shambler,38,22,36,57.89
PALADIN,Abomination,38,9,38,23.68
PALADIN,Big Game Hunter,37,11,37,29.72
PALADIN,Ancient of Blossoms,35,14,33,40
PALADIN,Hired Gun,35,13,34,37.14
PALADIN,Cyclopian Horror,35,15,33,42.85
PALADIN,Murloc Raider,35,9,33,25.71
PALADIN,Chillwind Yeti,34,10,28,29.41
PALADIN,Leper Gnome,34,4,29,11.76
PALADIN,Auctionmaster Beardo,34,7,34,20.58
PALADIN,Book Wyrm,34,11,23,32.35
PALADIN,Bog Creeper,34,9,32,26.47
PALADIN,Ozruk,33,13,32,39.39
PALADIN,Soggoth the Slitherer,32,12,30,37.5
PALADIN,Daring Reporter,32,10,31,31.25
PALADIN,Zoobot,32,12,27,37.5
PALADIN,Squirming Tentacle,32,13,28,40.62
PALADIN,Pantry Spider,32,10,28,31.25
PALADIN,Ironfur Grizzly,31,11,24,35.48
PALADIN,Tinkmaster Overspark,30,7,29,23.33
PALADIN,Silvermoon Guardian,30,8,25,26.66
PALADIN,Burgly Bully,29,13,29,44.82
PALADIN,Young Priestess,29,7,27,24.13
PALADIN,Thrallmar Farseer,28,13,24,46.42
PALADIN,Silver Hand Knight,28,4,23,14.28
PALADIN,Emerald Reaver,28,7,28,25
PALADIN,Hogger,27,9,27,33.33
PALADIN,Twilight Geomancer,27,6,24,22.22
PALADIN,Scaled Nightmare,27,11,23,40.74
PALADIN,Fen Creeper,25,8,25,32
PALADIN,C'Thun,25,12,25,48
PALADIN,Southsea Captain,25,6,19,24
PALADIN,Swamp King Dred,25,14,25,56
PALADIN,Ancient Watcher,25,10,23,40
PALADIN,Silver Hand Murloc,24,13,20,54.16
PALADIN,Zealous Initiate,24,3,20,12.5
PALADIN,Fight Promoter,24,14,23,58.33
PALADIN,Youthful Brewmaster,24,9,22,37.5
PALADIN,Cult Apothecary,23,6,22,26.08
PALADIN,"Hogger, Doom of Elwynn",23,8,22,34.78
PALADIN,Sea Giant,23,6,23,26.08
PALADIN,Ysera Awakens,22,11,20,50
PALADIN,Emerald Drake,22,12,18,54.54
PALADIN,"Nat, the Darkfisher",22,6,21,27.27
PALADIN,Frostwolf Grunt,22,11,18,50
PALADIN,Primordial Glyph,22,12,20,54.54
PALADIN,Arcanosmith,21,6,20,28.57
PALADIN,Master Swordsmith,21,5,19,23.8
PALADIN,Flame Geyser,21,10,20,47.61
PALADIN,Giant Mastodon,20,5,20,25
PALADIN,Pyros,20,8,20,40
PALADIN,Polluted Hoarder,20,7,18,35
PALADIN,Dream,20,11,17,55
PALADIN,Spawn of N'Zoth,20,8,17,40
PALADIN,Onyxia,19,11,19,57.89
PALADIN,Cornered Sentry,19,8,17,42.1
PALADIN,Bright-Eyed Scout,19,5,19,26.31
PALADIN,Pyros,19,11,18,57.89
PALADIN,Laughing Sister,19,11,16,57.89
PALADIN,Ornery Direhorn,19,7,19,36.84
PALADIN,Direhorn Hatchling,19,9,17,47.36
PALADIN,Mogu'shan Warden,18,5,18,27.77
PALADIN,Wrathion,18,4,18,22.22
PALADIN,Nightmare,18,12,16,66.66
PALADIN,Frozen Crusher,18,5,18,27.77
PALADIN,Meteor,17,10,16,58.82
PALADIN,Twin Emperor Vek'lor,17,7,17,41.17
PALADIN,Menagerie Magician,17,5,16,29.41
PALADIN,Imp Master,17,4,16,23.52
PALADIN,Explore Un'Goro,17,8,17,47.05
PALADIN,Spiked Hogrider,17,12,17,70.58
PALADIN,Demolisher,17,3,16,17.64
PALADIN,Frost Nova,16,4,13,25
PALADIN,Public Defender,16,6,15,37.5
PALADIN,Pompous Thespian,16,3,14,18.75
PALADIN,Mana Bind,15,10,15,66.66
PALADIN,Crackling Razormaw,15,5,15,33.33
PALADIN,Tauren Warrior,15,9,15,60
PALADIN,Jade Idol,15,5,7,33.33
PALADIN,Flamestrike,15,6,15,40
PALADIN,Madam Goya,15,8,14,53.33
PALADIN,Illidan Stormrage,15,6,15,40
PALADIN,Cabalist's Tome,15,8,14,53.33
PALADIN,Arcane Missiles,14,6,14,42.85
PALADIN,Frostbolt,14,7,14,50
PALADIN,"Y'Shaarj, Rage Unbound",14,5,14,35.71
PALADIN,Alley Armorsmith,14,7,14,50
PALADIN,Jeweled Macaw,14,8,14,57.14
PALADIN,Crazed Worshipper,13,3,11,23.07
PALADIN,Grook Fu Master,13,4,13,30.76
PALADIN,Dinomancy,13,4,11,30.76
PALADIN,Arcane Intellect,13,2,12,15.38
PALADIN,Fireblast,13,7,7,53.84
PALADIN,Stormwind Champion,13,8,13,61.53
PALADIN,Raid Leader,12,7,11,58.33
PALADIN,Counterspell,12,7,12,58.33
PALADIN,Gruul,12,5,12,41.66
PALADIN,Animal Companion,12,5,12,41.66
PALADIN,Mad Bomber,12,5,11,41.66
PALADIN,King Mukla,12,3,12,25
PALADIN,Nerubian Prophet,12,2,12,16.66
PALADIN,Frost Elemental,12,4,10,33.33
PALADIN,Blood To Ichor,12,4,12,33.33
PALADIN,Potion of Polymorph,12,5,11,41.66
PALADIN,Ultrasaur,11,1,10,9.09
PALADIN,Lord of the Arena,11,3,10,27.27
PALADIN,Raptor Hatchling,11,1,11,9.09
PALADIN,Arcane Explosion,11,5,10,45.45
PALADIN,Forbidden Flame,11,6,11,54.54
PALADIN,The Beast,11,4,11,36.36
PALADIN,Fireball,11,3,10,27.27
PALADIN,Avian Watcher,11,2,9,18.18
PALADIN,Backroom Bouncer,11,1,11,9.09
PALADIN,Pint-Sized Summoner,11,4,11,36.36
PALADIN,Brawl,11,1,11,9.09
PALADIN,Mirror Entity,11,6,11,54.54
PALADIN,Flesheating Ghoul,11,3,10,27.27
PALADIN,Midnight Drake,11,5,10,45.45
PALADIN,Kor'kron Elite,10,3,10,30
PALADIN,Cruel Taskmaster,10,4,10,40
PALADIN,Molten Reflection,10,5,8,50
PALADIN,Gurubashi Berserker,10,7,10,70
PALADIN,Captain Greenskin,10,1,10,10
PALADIN,Direhorn Matriarch,10,4,10,40
PALADIN,Tol'vir Warden,10,3,10,30
PALADIN,Explosive Trap,10,2,10,20
PALADIN,The Boogeymonster,10,2,10,20
PALADIN,Fiery War Axe,10,4,10,40
PALADIN,Silverback Patriarch,10,2,9,20
PALADIN,Firelands Portal,10,7,10,70
PALADIN,Inner Rage,10,4,10,40
PALADIN,Bloodfen Raptor,10,1,10,10
PALADIN,Corrupted Healbot,10,5,9,50
PALADIN,Backstab,9,5,9,55.55
PALADIN,Venture Co. Mercenary,9,4,7,44.44
PALADIN,Frostwolf Warlord,9,4,8,44.44
PALADIN,Tar Lord,9,5,9,55.55
PALADIN,Radiant Elemental,9,6,9,66.66
PALADIN,Lyra the Sunshard,9,9,7,100
PALADIN,Grievous Bite,9,5,9,55.55
PALADIN,Volcano,9,2,9,22.22
PALADIN,Stormwind Knight,9,0,9,0
PALADIN,Slam,9,2,9,22.22
PALADIN,Raptor,9,4,9,44.44
PALADIN,Toxic Sewer Ooze,9,5,9,55.55
PALADIN,Bloodhoof Brave,9,2,9,22.22
PALADIN,I Know a Guy,9,3,9,33.33
PALADIN,Booty Bay Bodyguard,9,4,8,44.44
PALADIN,Arcanologist,9,5,9,55.55
PALADIN,Tentacle of N'Zoth,9,3,9,33.33
PALADIN,On the Hunt,9,2,9,22.22
PALADIN,Dispatch Kodo,9,3,9,33.33
PALADIN,Shield Block,9,5,9,55.55
PALADIN,Ice Block,9,3,9,33.33
PALADIN,Crystalline Oracle,8,6,8,75
PALADIN,Steam Surger,8,3,8,37.5
PALADIN,Nozdormu,8,4,8,50
PALADIN,Deadly Shot,8,1,8,12.5
PALADIN,Unleash the Hounds,8,3,8,37.5
PALADIN,Blizzard,8,6,8,75
PALADIN,"Sherazin, Corpse Flower",8,2,8,25
PALADIN,King Mosh,8,4,8,50
PALADIN,Razorpetal Lasher,8,6,8,75
PALADIN,Violet Illusionist,8,2,7,25
PALADIN,Polymorph,8,4,8,50
PALADIN,River Crocolisk,8,3,8,37.5
PALADIN,Misdirection,8,4,8,50
PALADIN,Vilespine Slayer,8,5,8,62.5
PALADIN,Malygos,8,1,7,12.5
PALADIN,Shimmering Tempest,8,6,8,75
PALADIN,Ironforge Portal,8,1,7,12.5
PALADIN,"Kalimos, Primal Lord",8,5,7,62.5
PALADIN,Evolving Spores,8,4,8,50
PALADIN,Elder Longneck,8,4,8,50
PALADIN,N'Zoth's First Mate,8,4,8,50
PALADIN,Iron Hide,8,2,8,25
PALADIN,Hallucination,7,3,7,42.85
PALADIN,Pterrordax,7,2,5,28.57
PALADIN,Chittering Tunneler,7,5,7,71.42
PALADIN,Execute,7,2,7,28.57
PALADIN,Primalfin Totem,7,4,7,57.14
PALADIN,Greater Arcane Missiles,7,3,7,42.85
PALADIN,Shadow Visions,7,3,7,42.85
PALADIN,Millhouse Manastorm,7,1,7,14.28
PALADIN,Sudden Genesis,7,4,7,57.14
PALADIN,Malkorok,7,2,7,28.57
PALADIN,Ice Barrier,7,2,7,28.57
PALADIN,Sorcerer's Apprentice,7,1,5,14.28
PALADIN,Razorpetal Volley,7,4,7,57.14
PALADIN,Emperor Cobra,7,4,6,57.14
PALADIN,Ravaging Ghoul,7,3,7,42.85
PALADIN,Call of the Wild,7,4,7,57.14
PALADIN,Volcanic Potion,7,4,7,57.14
PALADIN,Grommash Hellscream,7,3,7,42.85
PALADIN,Reckless Rocketeer,7,4,6,57.14
PALADIN,Spirit Echo,7,4,7,57.14
PALADIN,Clutchmother Zavas,7,4,7,57.14
PALADIN,Mirror Image,7,1,6,14.28
PALADIN,Mayor Noggenfogger,7,1,7,14.28
PALADIN,Big-Time Racketeer,7,3,7,42.85
PALADIN,Gadgetzan Socialite,7,3,7,42.85
PALADIN,Savannah Highmane,7,4,7,57.14
PALADIN,Mirror Image,6,0,4,0
PALADIN,Armorsmith,6,2,6,33.33
PALADIN,Lesser Heal,6,2,3,33.33
PALADIN,Arcane Shot,6,2,6,33.33
PALADIN,Eaglehorn Bow,6,2,6,33.33
PALADIN,Power Word: Shield,6,3,6,50
PALADIN,Rampage,6,3,6,50
PALADIN,Fiery Bat,6,2,6,33.33
PALADIN,Infest,6,1,6,16.66
PALADIN,Fool's Bane,6,1,6,16.66
PALADIN,Dust Devil,6,1,6,16.66
PALADIN,Kobold Geomancer,6,2,6,33.33
PALADIN,Ancient Brewmaster,6,1,5,16.66
PALADIN,Infested Wolf,6,1,6,16.66
PALADIN,Hobart Grapplehammer,6,3,6,50
PALADIN,Tentacles for Arms,6,2,5,33.33
PALADIN,Magma Rager,6,0,6,0
PALADIN,Oasis Snapjaw,6,3,6,50
PALADIN,Hunter's Mark,6,4,6,66.66
PALADIN,Air Elemental,6,4,6,66.66
PALADIN,Freezing Potion,6,4,6,66.66
PALADIN,Knuckles,6,2,6,33.33
PALADIN,Multi-Shot,6,4,6,66.66
PALADIN,Fire Plume Harbinger,6,1,6,16.66
PALADIN,Ironforge Rifleman,6,0,6,0
PALADIN,Corrupting Mist,6,5,6,83.33
PALADIN,Alleycat,6,0,6,0
PALADIN,Darkspeaker,6,5,5,83.33
PALADIN,Arcanite Reaper,5,3,5,60
PALADIN,Curious Glimmerroot,5,3,5,60
PALADIN,Kill Command,5,2,5,40
PALADIN,Feral Spirit,5,1,5,20
PALADIN,Sleep with the Fishes,5,2,5,40
PALADIN,Tyrantus,5,3,5,60
PALADIN,Dragonling Mechanic,5,2,5,40
PALADIN,Moat Lurker,5,3,5,60
PALADIN,Grimy Gadgeteer,5,3,5,60
PALADIN,Mountain Giant,5,3,5,60
PALADIN,Doomcaller,5,3,4,60
PALADIN,Aberrant Berserker,5,2,5,40
PALADIN,Hozen Healer,5,2,5,40
PALADIN,Protect the King!,5,0,5,0
PALADIN,"Deathwing, Dragonlord",5,4,5,80
PALADIN,Gorehowl,5,2,5,40
PALADIN,Stone Sentinel,5,3,5,60
PALADIN,Tortollan Forager,5,2,5,40
PALADIN,Duskboar,5,1,5,20
PALADIN,Commanding Shout,5,1,5,20
PALADIN,Snake Trap,5,3,5,60
PALADIN,Cleave,5,3,5,60
PALADIN,Kindly Grandmother,5,2,5,40
PALADIN,Mirage Caller,5,4,4,80
PALADIN,Fel Orc Soulfiend,5,4,5,80
PALADIN,Bomb Squad,5,0,5,0
PALADIN,Terrorscale Stalker,5,2,5,40
PALADIN,Priestess of Elune,5,2,5,40
PALADIN,Ravenous Pterrordax,5,3,5,60
PALADIN,Tar Lurker,5,3,5,60
PALADIN,Totemic Call,5,0,3,0
PALADIN,Dinomancy,5,2,5,40
PALADIN,Ravenholdt Assassin,5,5,4,100
PALADIN,Fan of Knives,5,3,5,60
PALADIN,Sheep,5,1,5,20
PALADIN,Rat Pack,5,1,5,20
PALADIN,Blackwater Pirate,5,2,4,40
PALADIN,Tracking,5,0,5,0
PALADIN,Kooky Chemist,5,3,5,60
PALADIN,Tidal Surge,5,1,5,20
PALADIN,Vaporize,5,2,5,40
PALADIN,Binding Heal,5,4,5,80
PALADIN,Skeram Cultist,5,1,5,20
PALADIN,Cone of Cold,4,2,4,50
PALADIN,Snipe,4,0,4,0
PALADIN,Frothing Berserker,4,1,4,25
PALADIN,Mimic Pod,4,3,4,75
PALADIN,Tundra Rhino,4,2,4,50
PALADIN,Eviscerate,4,2,3,50
PALADIN,Hidden Cache,4,2,4,50
PALADIN,Stampede,4,2,4,50
PALADIN,Verdant Longneck,4,2,4,50
PALADIN,Raptor Patriarch,4,1,4,25
PALADIN,Explosive Shot,4,1,4,25
PALADIN,Upgrade!,4,1,4,25
PALADIN,Nightblade,4,1,4,25
PALADIN,Whirlwind,4,2,4,50
PALADIN,Piranha Launcher,4,2,4,50
PALADIN,Spiteful Smith,4,3,4,75
PALADIN,Flamewreathed Faceless,4,1,3,25
PALADIN,Charge,4,1,4,25
PALADIN,Tortollan Shellraiser,4,2,4,50
PALADIN,Doomhammer,4,1,4,25
PALADIN,Heroic Strike,4,0,4,0
PALADIN,Shellshifter,4,2,4,50
PALADIN,Spellbender,4,1,4,25
PALADIN,Windfury Harpy,4,1,4,25
PALADIN,Hot Spring Guardian,4,1,4,25
PALADIN,Arathi Weaponsmith,4,2,4,50
PALADIN,Molten Blade,4,0,4,0
PALADIN,Leatherclad Hogleader,4,1,4,25
PALADIN,Lava Burst,4,1,4,25
PALADIN,Mortal Coil,4,2,4,50
PALADIN,Grimestreet Pawnbroker,4,3,4,75
PALADIN,Earthen Scales,4,2,4,50
PALADIN,Maelstrom Portal,3,0,3,0
PALADIN,Jade Lightning,3,2,2,66.66
PALADIN,Priest of the Feast,3,2,3,66.66
PALADIN,Ancient Harbinger,3,1,3,33.33
PALADIN,Stormcrack,3,0,3,0
PALADIN,Headcrack,3,0,1,0
PALADIN,Street Trickster,3,2,3,66.66
PALADIN,Steady Shot,3,1,2,33.33
PALADIN,Voodoo Doctor,3,0,2,0
PALADIN,Shield Slam,3,2,2,66.66
PALADIN,Lightning Storm,3,1,3,33.33
PALADIN,Candle,3,2,3,66.66
PALADIN,Boulderfist Ogre,3,1,3,33.33
PALADIN,Free From Amber,3,2,3,66.66
PALADIN,Open the Waygate,3,1,2,33.33
PALADIN,Earth Elemental,3,1,3,33.33
PALADIN,Biteweed,3,2,3,66.66
PALADIN,Shadowstep,3,2,3,66.66
PALADIN,Trogg Beastrager,3,1,3,33.33
PALADIN,Battle Rage,3,1,3,33.33
PALADIN,Counterfeit Coin,3,0,2,0
PALADIN,Finders Keepers,3,2,3,66.66
PALADIN,Hound,3,0,1,0
PALADIN,Mind Vision,3,2,3,66.66
PALADIN,Flare,3,1,3,33.33
PALADIN,Obsidian Shard,3,3,3,100
PALADIN,Brass Knuckles,3,1,3,33.33
PALADIN,Holy Nova,3,2,3,66.66
PALADIN,Giant Sand Worm,3,0,3,0
PALADIN,Bloodsail Cultist,3,0,3,0
PALADIN,Carrion Grub,3,1,3,33.33
PALADIN,Defias Cleaner,3,1,2,33.33
PALADIN,Shadow Word: Death,3,0,3,0
PALADIN,Lakkari Felhound,3,0,3,0
PALADIN,Time Warp,3,3,3,100
PALADIN,Spirit Wolf,3,1,3,33.33
PALADIN,Bloodbloom,3,0,3,0
PALADIN,Shaky Zipgunner,3,1,3,33.33
PALADIN,Wind-up Burglebot,3,1,3,33.33
PALADIN,Blubber Baron,3,0,3,0
PALADIN,Potion of Madness,3,2,2,66.66
PALADIN,Mortal Strike,3,1,3,33.33
PALADIN,Jade Claws,3,1,3,33.33
PALADIN,Worgen Greaser,3,1,3,33.33
PALADIN,Naga Corsair,3,0,3,0
PALADIN,Living Mana,3,2,3,66.66
PALADIN,Dragonfire Potion,2,0,2,0
PALADIN,Dalaran Mage,2,1,2,50
PALADIN,Shadowflame,2,1,2,50
PALADIN,Silithid Swarmer,2,0,2,0
PALADIN,Ooze,2,1,2,50
PALADIN,Mind Control,2,0,2,0
PALADIN,Shadow Word: Pain,2,1,2,50
PALADIN,Scavenging Hyena,2,1,2,50
PALADIN,Eldritch Horror,2,0,2,0
PALADIN,Hooded Acolyte,2,0,2,0
PALADIN,Holy Fire,2,0,2,0
PALADIN,Mindgames,2,0,2,0
PALADIN,Archmage,2,1,2,50
PALADIN,Teapot,2,1,2,50
PALADIN,Fire Elemental,2,2,2,100
PALADIN,Rockbiter Weapon,2,1,2,50
PALADIN,Blood Warriors,2,0,2,0
PALADIN,Abyssal Enforcer,2,2,2,100
PALADIN,Eternal Sentinel,2,0,2,0
PALADIN,Nourish,2,1,2,50
PALADIN,Ancient Shieldbearer,2,0,2,0
PALADIN,Swipe,2,1,2,50
PALADIN,Validated Doomsayer,2,1,2,50
PALADIN,Crystal Core,2,1,2,50
PALADIN,Feeding Time,2,1,2,50
PALADIN,Armor Up!,2,1,2,50
PALADIN,Razorfen Hunter,2,1,2,50
PALADIN,Misha,2,0,2,0
PALADIN,Faceless Destroyer,2,2,2,100
PALADIN,Lightwell,2,1,2,50
PALADIN,Whelp,2,0,2,0
PALADIN,Arcane Golem,2,0,2,0
PALADIN,Preparation,2,2,1,100
PALADIN,Undercity Huckster,2,1,2,50
PALADIN,Mana Geode,2,0,2,0
PALADIN,Enchanted Raven,2,1,2,50
PALADIN,Gladiator's Longbow,2,0,2,0
PALADIN,Kabal Chemist,2,1,2,50
PALADIN,Kabal Trafficker,2,1,2,50
PALADIN,Broom,2,1,2,50
PALADIN,King Krush,2,0,2,0
PALADIN,Alarm-o-Bot,2,0,2,0
PALADIN,Shapeshift,2,0,2,0
PALADIN,Jinyu Waterspeaker,2,2,2,100
PALADIN,Babbling Book,2,1,2,50
PALADIN,Cat Trick,2,0,2,0
PALADIN,Flametongue Totem,2,0,2,0
PALADIN,Kabal Courier,2,2,2,100
PALADIN,Voidwalker,2,2,1,100
PALADIN,Demented Frostcaller,2,1,2,50
PALADIN,Kazakus Potion,1,0,1,0
PALADIN,Water Elemental,1,0,1,0
PALADIN,Shadow Madness,1,0,1,0
PALADIN,Mark of the Lotus,1,1,1,100
PALADIN,Power Word: Tentacles,1,1,1,100
PALADIN,Sacrificial Pact,1,1,1,100
PALADIN,Thoughtsteal,1,0,1,0
PALADIN,Big Bad Wolf,1,0,1,0
PALADIN,Gadgetzan Ferryman,1,0,1,0
PALADIN,Gnoll,1,1,1,100
PALADIN,Devilsaur,1,1,1,100
PALADIN,Blade of C'Thun,1,0,1,0
PALADIN,Jade Behemoth,1,1,1,100
PALADIN,Purify,1,1,1,100
PALADIN,Evolve,1,0,1,0
PALADIN,Princess Huhuran,1,0,1,0
PALADIN,Primalfin,1,1,1,100
PALADIN,Jade Golem,1,1,1,100
PALADIN,Bloodlust,1,0,1,0
PALADIN,Felfire Potion,1,1,1,100
PALADIN,Mind Blast,1,1,1,100
PALADIN,Lord Jaraxxus,1,0,1,0
PALADIN,Ancient of War,1,1,1,100
PALADIN,War Golem,1,0,1,0
PALADIN,Herald Volazj,1,0,1,0
PALADIN,Stolen Goods,1,1,1,100
PALADIN,Divine Spirit,1,0,1,0
PALADIN,Violet Apprentice,1,0,1,0
PALADIN,Malchezaar's Imp,1,1,1,100
PALADIN,Murloc Scout,1,1,1,100
PALADIN,Freezing Trap,1,0,1,0
PALADIN,Giant Anaconda,1,0,1,0
PALADIN,Totemic Might,1,1,1,100
PALADIN,Jade Spirit,1,1,1,100
PALADIN,Slime,1,1,1,100
PALADIN,Damaged Golem,1,1,1,100
PALADIN,Betrayal,1,1,1,100
PALADIN,Backstreet Leper,1,0,1,0
PALADIN,Wild Growth,1,1,1,100
PALADIN,INFERNO!,1,0,1,0
PALADIN,Mastiff,1,0,1,0
PALADIN,Jade Chieftain,1,1,1,100
PALADIN,Cho'gall,1,0,1,0
PALADIN,Shadow Bolt,1,0,1,0
PALADIN,Hex,1,0,1,0
PALADIN,Healing Touch,1,1,1,100
PALADIN,Felguard,1,0,1,0
PALADIN,Primal Fusion,1,0,1,0
PALADIN,Shifter Zerus,1,0,1,0
PALADIN,Jade Swarmer,1,0,1,0
PALADIN,Am'gam Rager,1,0,1,0
PALADIN,Dark Arakkoa,1,0,1,0
PALADIN,Blood of The Ancient One,1,0,1,0
PALADIN,Cult Sorcerer,1,0,1,0
PALADIN,Inner Fire,1,1,1,100
PALADIN,Windfury,1,1,1,100
PALADIN,Cabal Shadow Priest,1,0,1,0
PALADIN,Finkle Einhorn,1,1,1,100
PALADIN,Nether Portal,1,0,1,0
PALADIN,Injured Blademaster,1,1,1,100
PALADIN,Forked Lightning,1,0,1,0
PALADIN,Sharp Fork,1,0,1,0
PALADIN,Siphon Soul,1,1,1,100
PALADIN,Timber Wolf,1,0,1,0
PALADIN,Celestial Dreamer,1,1,1,100
PALADIN,Virmen Sensei,1,0,1,0
PALADIN,Mark of Y'Shaarj,1,0,1,0
PALADIN,Lotus Agents,1,0,1,0
PALADIN,Thistle Tea,1,0,1,0
PALADIN,Bane of Doom,1,0,1,0
PALADIN,Treant,1,0,1,0
PALADIN,Silence,1,1,1,100
PALADIN,Stormpike Commando,1,0,1,0
PALADIN,Shadow Sensei,1,0,1,0
