nzoth_created_entity,week_of_year,year,game_type,card_class,num_occurances,wins
Crystalline Oracle,45,2017,BGT_RANKED_STANDARD,PRIEST,12579,8224
Volatile Elemental,45,2017,BGT_RANKED_STANDARD,PRIEST,1683,1088
Skelemancer,45,2017,BGT_RANKED_STANDARD,PRIEST,216,156
Cairne Bloodhoof,45,2017,BGT_RANKED_WILD,HUNTER,139,88
Abomination,45,2017,BGT_RANKED_STANDARD,PALADIN,108,61
Raptor Hatchling,45,2017,BGT_RANKED_STANDARD,HUNTER,377,160
Igneous Elemental,45,2017,BGT_RANKED_WILD,PRIEST,104,59
Abomination,46,2017,BGT_RANKED_STANDARD,PRIEST,400,249
Unstable Ghoul,46,2017,BGT_RANKED_WILD,ROGUE,356,236
Dreadsteed,46,2017,BGT_RANKED_WILD,WARLOCK,235,127
Pyros,46,2017,BGT_RANKED_STANDARD,MAGE,304,193
Haunted Creeper,46,2017,BGT_RANKED_WILD,HUNTER,211,104
Hadronox,46,2017,BGT_RANKED_STANDARD,DRUID,282,185
Frozen Champion,46,2017,BGT_RANKED_STANDARD,PRIEST,212,139
Cairne Bloodhoof,46,2017,BGT_RANKED_WILD,MAGE,109,84
Mad Scientist,47,2017,BGT_RANKED_WILD,HUNTER,2090,1226
Rat Pack,47,2017,BGT_RANKED_STANDARD,HUNTER,428,213
Mistress of Mixtures,47,2017,BGT_RANKED_WILD,PALADIN,116,73
Abominable Bowman,47,2017,BGT_RANKED_STANDARD,HUNTER,383,251
Loot Hoarder,47,2017,BGT_RANKED_WILD,WARRIOR,440,285
Tentacle of N'Zoth,47,2017,BGT_RANKED_STANDARD,PRIEST,101,66
Shimmering Tempest,47,2017,BGT_RANKED_STANDARD,MAGE,296,145
Unstable Ghoul,47,2017,BGT_RANKED_WILD,WARRIOR,163,81
Loot Hoarder,48,2017,BGT_RANKED_WILD,MAGE,106,63
Piloted Shredder,48,2017,BGT_RANKED_WILD,HUNTER,1932,1129
Piloted Shredder,48,2017,BGT_RANKED_WILD,SHAMAN,212,139
Shifting Shade,48,2017,BGT_RANKED_WILD,PRIEST,4559,3051
Kindly Grandmother,48,2017,BGT_RANKED_WILD,HUNTER,925,513
Shallow Gravedigger,48,2017,BGT_RANKED_STANDARD,ROGUE,242,106
Master Chest,48,2017,BGT_RANKED_STANDARD,PALADIN,145,76
Voidcaller,5,2018,BGT_RANKED_WILD,WARLOCK,12144,7306
Infested Tauren,5,2018,BGT_RANKED_WILD,ROGUE,221,113
Kindly Grandmother,5,2018,BGT_RANKED_STANDARD,HUNTER,616,260
Aya Blackpaw,5,2018,BGT_RANKED_STANDARD,ROGUE,1416,837
Volatile Elemental,5,2018,BGT_RANKED_STANDARD,PRIEST,748,444
Obsidian Statue,5,2018,BGT_RANKED_WILD,PRIEST,3302,2369
Possessed Lackey,5,2018,BGT_RANKED_WILD,WARLOCK,10704,6475
Grizzled Guardian,5,2018,BGT_RANKED_STANDARD,DRUID,3641,1912
Voidlord,5,2018,BGT_RANKED_STANDARD,PRIEST,1755,1285
"Deathwing, Dragonlord",5,2018,BGT_RANKED_STANDARD,WARRIOR,134,92
Raptor Hatchling,5,2018,BGT_RANKED_STANDARD,HUNTER,136,53
Carnivorous Cube,5,2018,BGT_RANKED_WILD,ROGUE,126,68
Dancing Swords,6,2018,BGT_RANKED_WILD,ROGUE,363,271
Undercity Huckster,6,2018,BGT_RANKED_STANDARD,ROGUE,664,339
Mountainfire Armor,6,2018,BGT_RANKED_STANDARD,WARRIOR,2641,1598
Tirion Fordring,32,2017,BGT_RANKED_STANDARD,ROGUE,108,82
Leper Gnome,38,2017,BGT_RANKED_WILD,PRIEST,109,76
Fiery Bat,39,2017,BGT_RANKED_STANDARD,PRIEST,101,67
Polluted Hoarder,48,2017,BGT_RANKED_WILD,PRIEST,118,76
Arfus,51,2017,BGT_RANKED_STANDARD,WARLOCK,171,115
Boom Bot,52,2017,BGT_RANKED_WILD,HUNTER,117,62
Piloted Shredder,38,2017,BGT_RANKED_WILD,HUNTER,2363,1408
Tortollan Shellraiser,38,2017,BGT_RANKED_STANDARD,PRIEST,31304,21662
Raptor Hatchling,38,2017,BGT_RANKED_STANDARD,HUNTER,842,372
Igneous Elemental,38,2017,BGT_RANKED_WILD,PRIEST,139,95
Frozen Champion,38,2017,BGT_RANKED_WILD,MAGE,487,268
Cairne Bloodhoof,38,2017,BGT_RANKED_WILD,HUNTER,171,110
Eggnapper,38,2017,BGT_RANKED_STANDARD,ROGUE,127,72
Dreadsteed,38,2017,BGT_RANKED_WILD,PRIEST,172,108
Loot Hoarder,39,2017,BGT_RANKED_STANDARD,ROGUE,2027,1110
Cairne Bloodhoof,39,2017,BGT_RANKED_WILD,WARLOCK,189,128
Direhorn Hatchling,39,2017,BGT_RANKED_STANDARD,WARRIOR,32804,21884
Bone Drake,39,2017,BGT_RANKED_STANDARD,WARRIOR,2120,1466
Toshley,39,2017,BGT_RANKED_WILD,PRIEST,198,144
Boom Bot,39,2017,BGT_RANKED_WILD,DRUID,101,55
Devilsaur Egg,39,2017,BGT_RANKED_WILD,WARLOCK,117,62
Tirion Fordring,39,2017,BGT_RANKED_STANDARD,PRIEST,208,167
"Sherazin, Corpse Flower",39,2017,BGT_RANKED_STANDARD,PRIEST,176,119
Direhorn Hatchling,39,2017,BGT_RANKED_WILD,PRIEST,103,70
Voidcaller,40,2017,BGT_RANKED_WILD,WARLOCK,1479,926
Runic Egg,40,2017,BGT_RANKED_STANDARD,PRIEST,121,71
"Sherazin, Corpse Flower",40,2017,BGT_RANKED_STANDARD,PRIEST,119,77
Mistress of Mixtures,40,2017,BGT_RANKED_STANDARD,ROGUE,3657,1959
Bone Drake,40,2017,BGT_RANKED_STANDARD,WARRIOR,1616,1151
Sylvanas Windrunner,40,2017,BGT_RANKED_WILD,PALADIN,516,316
Rat Pack,40,2017,BGT_RANKED_STANDARD,HUNTER,842,431
Aya Blackpaw,40,2017,BGT_RANKED_STANDARD,DRUID,107,71
Bone Drake,40,2017,BGT_RANKED_STANDARD,SHAMAN,120,75
Abominable Bowman,40,2017,BGT_RANKED_STANDARD,HUNTER,519,326
Dreadsteed,40,2017,BGT_RANKED_WILD,PRIEST,109,82
Selfless Hero,40,2017,BGT_RANKED_STANDARD,PALADIN,133,69
Shallow Gravedigger,40,2017,BGT_RANKED_STANDARD,PALADIN,184,92
Mistress of Mixtures,40,2017,BGT_RANKED_WILD,PALADIN,129,78
Cairne Bloodhoof,41,2017,BGT_RANKED_STANDARD,HUNTER,209,109
Deathlord,41,2017,BGT_RANKED_WILD,WARRIOR,3712,2455
Stalagg,41,2017,BGT_RANKED_WILD,PRIEST,744,532
Sneed's Old Shredder,41,2017,BGT_RANKED_WILD,HUNTER,397,284
Boom Bot,41,2017,BGT_RANKED_WILD,WARRIOR,438,272
Spawn of N'Zoth,41,2017,BGT_RANKED_WILD,PRIEST,125,69
Twilight Summoner,41,2017,BGT_RANKED_STANDARD,PRIEST,329,229
"Deathwing, Dragonlord",41,2017,BGT_RANKED_STANDARD,PRIEST,578,477
Aya Blackpaw,41,2017,BGT_RANKED_WILD,SHAMAN,137,88
Huge Toad,41,2017,BGT_RANKED_WILD,HUNTER,199,101
Mistress of Mixtures,41,2017,BGT_RANKED_STANDARD,MAGE,216,111
Igneous Elemental,41,2017,BGT_RANKED_STANDARD,PRIEST,309,208
Loot Hoarder,42,2017,BGT_RANKED_STANDARD,PRIEST,8487,5428
Deathlord,42,2017,BGT_RANKED_WILD,WARRIOR,2858,1879
Dancing Swords,42,2017,BGT_RANKED_WILD,ROGUE,1235,873
Boom Bot,42,2017,BGT_RANKED_WILD,HUNTER,213,125
Infested Tauren,42,2017,BGT_RANKED_STANDARD,ROGUE,611,300
Obsidian Statue,42,2017,BGT_RANKED_STANDARD,PRIEST,17464,13068
Southsea Squidface,42,2017,BGT_RANKED_STANDARD,ROGUE,208,117
Meat Wagon,42,2017,BGT_RANKED_STANDARD,HUNTER,131,75
Deathlord,43,2017,BGT_RANKED_WILD,WARRIOR,2658,1723
Stalagg,43,2017,BGT_RANKED_WILD,PRIEST,484,339
Infested Tauren,43,2017,BGT_RANKED_STANDARD,ROGUE,587,334
Obsidian Statue,43,2017,BGT_RANKED_STANDARD,PRIEST,14564,11063
Hadronox,43,2017,BGT_RANKED_WILD,DRUID,172,126
Arfus,43,2017,BGT_RANKED_STANDARD,ROGUE,223,111
Southsea Squidface,43,2017,BGT_RANKED_STANDARD,ROGUE,157,88
Shaky Zipgunner,43,2017,BGT_RANKED_WILD,HUNTER,208,101
Abomination,44,2017,BGT_RANKED_STANDARD,PALADIN,113,62
Deathlord,44,2017,BGT_RANKED_WILD,ROGUE,8806,6286
Dark Cultist,44,2017,BGT_RANKED_WILD,PRIEST,1636,1133
Infested Tauren,44,2017,BGT_RANKED_WILD,ROGUE,312,185
Polluted Hoarder,44,2017,BGT_RANKED_WILD,PRIEST,126,80
Crystalline Oracle,44,2017,BGT_RANKED_STANDARD,PRIEST,9454,6274
Devilsaur Egg,44,2017,BGT_RANKED_STANDARD,PALADIN,118,70
Bloodmage Thalnos,44,2017,BGT_RANKED_STANDARD,PALADIN,120,74
Boom Bot,44,2017,BGT_RANKED_WILD,ROGUE,137,76
"Sherazin, Corpse Flower",44,2017,BGT_RANKED_WILD,ROGUE,113,66
Zombie Chow,44,2017,BGT_RANKED_WILD,WARLOCK,112,70
Bloodmage Thalnos,45,2017,BGT_RANKED_WILD,PRIEST,2540,1699
Sludge Belcher,45,2017,BGT_RANKED_WILD,WARRIOR,5231,3359
Sludge Belcher,45,2017,BGT_RANKED_WILD,HUNTER,3065,1779
Explosive Sheep,45,2017,BGT_RANKED_WILD,PRIEST,268,175
Piloted Sky Golem,45,2017,BGT_RANKED_WILD,PRIEST,179,127
"Sherazin, Corpse Flower",45,2017,BGT_RANKED_STANDARD,ROGUE,572,297
Mistress of Mixtures,45,2017,BGT_RANKED_STANDARD,PALADIN,554,328
Kindly Grandmother,45,2017,BGT_RANKED_STANDARD,PRIEST,175,150
Shimmering Tempest,45,2017,BGT_RANKED_WILD,PRIEST,106,81
Nerubian Egg,45,2017,BGT_RANKED_WILD,WARLOCK,120,61
Voidcaller,45,2017,BGT_RANKED_WILD,PRIEST,104,79
Shaky Zipgunner,45,2017,BGT_RANKED_WILD,HUNTER,243,126
Abomination,45,2017,BGT_RANKED_STANDARD,WARRIOR,105,57
Sylvanas Windrunner,46,2017,BGT_RANKED_WILD,ROGUE,836,534
Deathlord,46,2017,BGT_RANKED_WILD,DRUID,796,528
Mistress of Mixtures,46,2017,BGT_RANKED_WILD,ROGUE,1399,833
Haunted Creeper,39,2017,BGT_RANKED_WILD,PALADIN,301,149
Unstable Ghoul,39,2017,BGT_RANKED_WILD,HUNTER,147,72
Zombie Chow,39,2017,BGT_RANKED_WILD,HUNTER,109,70
Raptor Hatchling,39,2017,BGT_RANKED_STANDARD,PRIEST,142,101
Harvest Golem,39,2017,BGT_RANKED_WILD,PRIEST,358,214
Pyros,39,2017,BGT_RANKED_STANDARD,PRIEST,191,144
Bloodmage Thalnos,40,2017,BGT_RANKED_WILD,PRIEST,3836,2587
Sludge Belcher,40,2017,BGT_RANKED_WILD,HUNTER,1851,1131
Sludge Belcher,40,2017,BGT_RANKED_WILD,SHAMAN,945,615
Explosive Sheep,40,2017,BGT_RANKED_WILD,PRIEST,224,138
Possessed Villager,40,2017,BGT_RANKED_STANDARD,WARLOCK,119,58
Shaky Zipgunner,40,2017,BGT_RANKED_WILD,HUNTER,209,106
Pyros,40,2017,BGT_RANKED_WILD,MAGE,438,285
Devilsaur Egg,40,2017,BGT_RANKED_STANDARD,WARRIOR,107,61
Nerubian Egg,40,2017,BGT_RANKED_WILD,WARLOCK,144,75
Abomination,40,2017,BGT_RANKED_STANDARD,WARRIOR,128,72
Tirion Fordring,41,2017,BGT_RANKED_STANDARD,PRIEST,166,140
Piloted Shredder,41,2017,BGT_RANKED_WILD,WARLOCK,935,566
Loot Hoarder,42,2017,BGT_RANKED_WILD,MAGE,106,61
Sylvanas Windrunner,42,2017,BGT_RANKED_WILD,DRUID,195,129
Sludge Belcher,42,2017,BGT_RANKED_WILD,ROGUE,10789,7868
Rat Pack,42,2017,BGT_RANKED_WILD,HUNTER,182,92
Bone Drake,42,2017,BGT_RANKED_STANDARD,PALADIN,877,595
Shallow Gravedigger,42,2017,BGT_RANKED_STANDARD,ROGUE,224,105
Infested Tauren,42,2017,BGT_RANKED_WILD,HUNTER,109,46
Loot Hoarder,43,2017,BGT_RANKED_STANDARD,PRIEST,5886,3855
Dancing Swords,43,2017,BGT_RANKED_WILD,ROGUE,1459,1044
"Xaril, Poisoned Mind",43,2017,BGT_RANKED_STANDARD,ROGUE,617,354
Aya Blackpaw,43,2017,BGT_RANKED_STANDARD,SHAMAN,337,220
Mistress of Mixtures,43,2017,BGT_RANKED_STANDARD,HUNTER,894,410
Spawn of N'Zoth,43,2017,BGT_RANKED_STANDARD,PRIEST,179,129
Mistress of Mixtures,43,2017,BGT_RANKED_STANDARD,SHAMAN,188,122
Bone Drake,43,2017,BGT_RANKED_WILD,WARRIOR,105,68
Savannah Highmane,44,2017,BGT_RANKED_WILD,HUNTER,1491,916
Sylvanas Windrunner,44,2017,BGT_RANKED_WILD,HUNTER,1491,938
Sylvanas Windrunner,44,2017,BGT_RANKED_WILD,WARRIOR,1566,1126
Sylvanas Windrunner,44,2017,BGT_RANKED_WILD,SHAMAN,505,316
Zombie Chow,44,2017,BGT_RANKED_WILD,PRIEST,393,270
Dancing Swords,44,2017,BGT_RANKED_WILD,DRUID,126,80
Boom Bot,44,2017,BGT_RANKED_WILD,WARLOCK,436,267
"Xaril, Poisoned Mind",44,2017,BGT_RANKED_WILD,ROGUE,555,365
Infested Wolf,44,2017,BGT_RANKED_STANDARD,HUNTER,937,480
"Deathwing, Dragonlord",44,2017,BGT_RANKED_STANDARD,PRIEST,397,322
Mistress of Mixtures,44,2017,BGT_RANKED_WILD,HUNTER,298,144
Arrogant Crusader,44,2017,BGT_RANKED_STANDARD,PALADIN,452,259
Shallow Gravedigger,44,2017,BGT_RANKED_STANDARD,HUNTER,114,50
Huge Toad,44,2017,BGT_RANKED_WILD,HUNTER,186,99
Infested Tauren,44,2017,BGT_RANKED_STANDARD,DRUID,429,244
Twilight Summoner,44,2017,BGT_RANKED_STANDARD,PRIEST,283,192
Infested Tauren,44,2017,BGT_RANKED_WILD,PALADIN,104,63
Loot Hoarder,45,2017,BGT_RANKED_STANDARD,PRIEST,9264,6050
Dancing Swords,45,2017,BGT_RANKED_WILD,ROGUE,1447,1036
"Xaril, Poisoned Mind",45,2017,BGT_RANKED_STANDARD,ROGUE,889,475
Infested Tauren,45,2017,BGT_RANKED_STANDARD,PALADIN,1870,1195
Infested Tauren,45,2017,BGT_RANKED_WILD,WARRIOR,234,125
Shaky Zipgunner,45,2017,BGT_RANKED_STANDARD,HUNTER,546,285
Pyros,45,2017,BGT_RANKED_STANDARD,MAGE,314,192
Skelemancer,45,2017,BGT_RANKED_STANDARD,PALADIN,460,286
Master Chest,45,2017,BGT_RANKED_WILD,MAGE,221,113
Nerubian Egg,45,2017,BGT_RANKED_WILD,PRIEST,103,66
Deathlord,45,2017,BGT_RANKED_WILD,HUNTER,116,55
Spawn of N'Zoth,45,2017,BGT_RANKED_STANDARD,PRIEST,192,116
Cairne Bloodhoof,45,2017,BGT_RANKED_STANDARD,DRUID,126,72
Boom Bot,45,2017,BGT_RANKED_WILD,HUNTER,303,165
Bloodmage Thalnos,46,2017,BGT_RANKED_WILD,HUNTER,106,48
Sneed's Old Shredder,46,2017,BGT_RANKED_WILD,WARRIOR,127,89
Infested Tauren,46,2017,BGT_RANKED_STANDARD,PRIEST,1571,1076
Bloodmage Thalnos,46,2017,BGT_RANKED_WILD,SHAMAN,248,136
Unstable Ghoul,47,2017,BGT_RANKED_WILD,ROGUE,416,282
Clockwork Gnome,47,2017,BGT_RANKED_WILD,PRIEST,334,219
Boom Bot,47,2017,BGT_RANKED_WILD,PRIEST,1377,975
Fiery Bat,47,2017,BGT_RANKED_WILD,HUNTER,291,143
Eggnapper,47,2017,BGT_RANKED_STANDARD,PRIEST,102,69
Direhorn Hatchling,47,2017,BGT_RANKED_WILD,WARRIOR,4093,2662
Bone Baron,47,2017,BGT_RANKED_WILD,ROGUE,104,42
Nerubian Egg,47,2017,BGT_RANKED_WILD,HUNTER,263,119
Mistress of Mixtures,47,2017,BGT_RANKED_STANDARD,WARLOCK,375,184
Pyros,47,2017,BGT_RANKED_STANDARD,PRIEST,134,93
Sylvanas Windrunner,48,2017,BGT_RANKED_WILD,WARRIOR,1430,986
Deathlord,48,2017,BGT_RANKED_WILD,MAGE,1143,686
Stalagg,48,2017,BGT_RANKED_WILD,PRIEST,475,310
Dancing Swords,48,2017,BGT_RANKED_WILD,PRIEST,147,94
Sneed's Old Shredder,48,2017,BGT_RANKED_WILD,HUNTER,215,149
Twilight Summoner,48,2017,BGT_RANKED_STANDARD,PRIEST,293,221
Jade Swarmer,48,2017,BGT_RANKED_WILD,ROGUE,1557,950
Mountainfire Armor,48,2017,BGT_RANKED_WILD,WARRIOR,3064,1971
Loot Hoarder,48,2017,BGT_RANKED_STANDARD,SHAMAN,131,73
Cairne Bloodhoof,31,2017,BGT_RANKED_STANDARD,PALADIN,4041,2948
Deathlord,31,2017,BGT_RANKED_WILD,ROGUE,9323,6726
Sludge Belcher,31,2017,BGT_RANKED_WILD,PALADIN,2471,1646
Boom Bot,31,2017,BGT_RANKED_WILD,ROGUE,374,234
Devilsaur Egg,31,2017,BGT_RANKED_STANDARD,PALADIN,297,187
Cairne Bloodhoof,31,2017,BGT_RANKED_WILD,WARRIOR,308,203
Twilight Summoner,31,2017,BGT_RANKED_STANDARD,WARLOCK,314,185
Runic Egg,31,2017,BGT_RANKED_STANDARD,WARRIOR,559,285
Loot Hoarder,32,2017,BGT_RANKED_WILD,PRIEST,5307,3402
Mad Scientist,32,2017,BGT_RANKED_WILD,PRIEST,260,179
Deathlord,32,2017,BGT_RANKED_WILD,PALADIN,456,254
Piloted Shredder,32,2017,BGT_RANKED_WILD,ROGUE,1296,820
Boom Bot,32,2017,BGT_RANKED_WILD,MAGE,1591,967
Spawn of N'Zoth,32,2017,BGT_RANKED_WILD,PRIEST,185,104
Twilight Summoner,32,2017,BGT_RANKED_STANDARD,PRIEST,3141,2121
Igneous Elemental,32,2017,BGT_RANKED_STANDARD,PRIEST,1305,860
Huge Toad,32,2017,BGT_RANKED_WILD,HUNTER,303,150
Mountainfire Armor,32,2017,BGT_RANKED_WILD,WARRIOR,874,526
Arfus,32,2017,BGT_RANKED_WILD,ROGUE,214,114
Loot Hoarder,33,2017,BGT_RANKED_STANDARD,PALADIN,2740,1661
Bloodmage Thalnos,33,2017,BGT_RANKED_STANDARD,MAGE,1338,670
Mad Scientist,33,2017,BGT_RANKED_WILD,HUNTER,1468,833
Tentacle of N'Zoth,33,2017,BGT_RANKED_STANDARD,PRIEST,413,231
Fiery Bat,33,2017,BGT_RANKED_STANDARD,PRIEST,391,290
Infested Wolf,33,2017,BGT_RANKED_WILD,HUNTER,1510,819
Selfless Hero,33,2017,BGT_RANKED_STANDARD,PALADIN,568,310
Twilight Summoner,33,2017,BGT_RANKED_WILD,PRIEST,268,184
Rat Pack,33,2017,BGT_RANKED_STANDARD,HUNTER,5953,2826
"Sherazin, Corpse Flower",33,2017,BGT_RANKED_STANDARD,PRIEST,779,496
Mistress of Mixtures,33,2017,BGT_RANKED_WILD,MAGE,689,388
Shimmering Tempest,33,2017,BGT_RANKED_STANDARD,MAGE,2019,1051
Shallow Gravedigger,33,2017,BGT_RANKED_STANDARD,PALADIN,838,495
Abominable Bowman,33,2017,BGT_RANKED_STANDARD,HUNTER,3071,1902
Loot Hoarder,33,2017,BGT_RANKED_WILD,WARRIOR,479,334
Abomination,33,2017,BGT_RANKED_STANDARD,MAGE,122,52
Runic Egg,33,2017,BGT_RANKED_STANDARD,PRIEST,275,171
Mana Treant,33,2017,BGT_RANKED_STANDARD,DRUID,279,81
Direhorn Hatchling,33,2017,BGT_RANKED_STANDARD,HUNTER,136,81
Stalagg,33,2017,BGT_RANKED_WILD,WARLOCK,193,144
Unstable Ghoul,33,2017,BGT_RANKED_WILD,WARRIOR,194,103
Loot Hoarder,34,2017,BGT_RANKED_STANDARD,HUNTER,3450,1633
Loot Hoarder,34,2017,BGT_RANKED_WILD,ROGUE,790,377
Cairne Bloodhoof,34,2017,BGT_RANKED_STANDARD,PRIEST,18873,13812
Abomination,34,2017,BGT_RANKED_STANDARD,PRIEST,991,629
Savannah Highmane,34,2017,BGT_RANKED_STANDARD,HUNTER,9338,4982
Haunted Creeper,34,2017,BGT_RANKED_WILD,HUNTER,366,181
Unstable Ghoul,34,2017,BGT_RANKED_WILD,ROGUE,1168,823
Devilsaur Egg,34,2017,BGT_RANKED_STANDARD,PRIEST,905,551
Direhorn Hatchling,34,2017,BGT_RANKED_WILD,WARRIOR,2564,1593
Harvest Golem,35,2017,BGT_RANKED_WILD,PRIEST,413,247
Stalagg,35,2017,BGT_RANKED_WILD,HUNTER,236,134
Kindly Grandmother,35,2017,BGT_RANKED_STANDARD,HUNTER,10335,4775
Aya Blackpaw,35,2017,BGT_RANKED_STANDARD,ROGUE,5142,3486
Obsidian Statue,35,2017,BGT_RANKED_WILD,PRIEST,8974,6717
Frozen Champion,35,2017,BGT_RANKED_STANDARD,MAGE,1811,1033
Stalagg,35,2017,BGT_RANKED_WILD,SHAMAN,105,67
Deathlord,35,2017,BGT_RANKED_WILD,PALADIN,187,98
Rat Pack,35,2017,BGT_RANKED_STANDARD,PRIEST,161,127
Loot Hoarder,36,2017,BGT_RANKED_WILD,MAGE,170,96
Piloted Shredder,36,2017,BGT_RANKED_WILD,HUNTER,1099,578
Piloted Shredder,36,2017,BGT_RANKED_WILD,SHAMAN,274,141
Kindly Grandmother,36,2017,BGT_RANKED_WILD,HUNTER,1639,842
Weasel Tunneler,36,2017,BGT_RANKED_STANDARD,HUNTER,119,64
Aya Blackpaw,36,2017,BGT_RANKED_WILD,ROGUE,876,576
Tortollan Shellraiser,36,2017,BGT_RANKED_STANDARD,PRIEST,36915,25247
Mistress of Mixtures,36,2017,BGT_RANKED_STANDARD,PRIEST,7804,5051
Shallow Gravedigger,36,2017,BGT_RANKED_STANDARD,ROGUE,447,242
Harvest Golem,36,2017,BGT_RANKED_STANDARD,ROGUE,153,78
Abomination,36,2017,BGT_RANKED_STANDARD,DRUID,103,45
Bloodmage Thalnos,37,2017,BGT_RANKED_WILD,WARLOCK,198,134
Sylvanas Windrunner,37,2017,BGT_RANKED_WILD,ROGUE,994,664
Infested Tauren,37,2017,BGT_RANKED_STANDARD,WARRIOR,1577,1004
Infested Tauren,37,2017,BGT_RANKED_STANDARD,SHAMAN,237,127
Infested Tauren,37,2017,BGT_RANKED_STANDARD,HUNTER,778,372
Tortollan Shellraiser,37,2017,BGT_RANKED_STANDARD,PRIEST,35074,24205
Mistress of Mixtures,37,2017,BGT_RANKED_STANDARD,PRIEST,6454,4101
Mechanical Yeti,37,2017,BGT_RANKED_WILD,PRIEST,330,218
Skelemancer,37,2017,BGT_RANKED_STANDARD,WARRIOR,119,75
Sylvanas Windrunner,38,2017,BGT_RANKED_WILD,WARLOCK,1936,1258
Unstable Ghoul,38,2017,BGT_RANKED_WILD,PRIEST,726,442
Kindly Grandmother,38,2017,BGT_RANKED_STANDARD,PRIEST,609,514
"Sherazin, Corpse Flower",38,2017,BGT_RANKED_STANDARD,ROGUE,1302,727
Mistress of Mixtures,38,2017,BGT_RANKED_STANDARD,PALADIN,863,531
Arfus,38,2017,BGT_RANKED_STANDARD,ROGUE,621,312
Zealous Initiate,38,2017,BGT_RANKED_STANDARD,PRIEST,128,71
Jade Swarmer,38,2017,BGT_RANKED_STANDARD,PRIEST,142,90
Shimmering Tempest,38,2017,BGT_RANKED_WILD,PRIEST,139,111
Aya Blackpaw,48,2017,BGT_RANKED_WILD,ROGUE,659,440
Feugen,48,2017,BGT_RANKED_WILD,WARLOCK,144,99
Cairne Bloodhoof,49,2017,BGT_RANKED_STANDARD,PRIEST,10643,7592
Haunted Creeper,49,2017,BGT_RANKED_WILD,HUNTER,134,79
Unstable Ghoul,49,2017,BGT_RANKED_WILD,ROGUE,359,248
Clockwork Gnome,49,2017,BGT_RANKED_WILD,PRIEST,241,137
Devilsaur Egg,49,2017,BGT_RANKED_STANDARD,PRIEST,885,537
Direhorn Hatchling,49,2017,BGT_RANKED_WILD,WARRIOR,3228,2191
Loot Hoarder,49,2017,BGT_RANKED_WILD,ROGUE,558,297
Dancing Swords,49,2017,BGT_RANKED_WILD,DRUID,131,69
Plated Beetle,49,2017,BGT_RANKED_STANDARD,PALADIN,5604,3218
Plated Beetle,49,2017,BGT_RANKED_WILD,WARRIOR,302,171
Cairne Bloodhoof,50,2017,BGT_RANKED_STANDARD,DRUID,1822,855
Abomination,50,2017,BGT_RANKED_STANDARD,PRIEST,324,198
Bloodmage Thalnos,50,2017,BGT_RANKED_STANDARD,PRIEST,4207,2656
Boom Bot,50,2017,BGT_RANKED_WILD,HUNTER,115,59
"Xaril, Poisoned Mind",50,2017,BGT_RANKED_STANDARD,ROGUE,988,534
Infested Tauren,50,2017,BGT_RANKED_STANDARD,PALADIN,879,499
Mistress of Mixtures,50,2017,BGT_RANKED_STANDARD,HUNTER,592,270
Mistress of Mixtures,50,2017,BGT_RANKED_STANDARD,SHAMAN,217,111
Skelemancer,50,2017,BGT_RANKED_STANDARD,PALADIN,1737,992
Webspinner,50,2017,BGT_RANKED_WILD,HUNTER,221,98
Mad Scientist,51,2017,BGT_RANKED_WILD,ROGUE,109,45
Clockwork Gnome,51,2017,BGT_RANKED_WILD,PRIEST,158,92
Devilsaur Egg,51,2017,BGT_RANKED_STANDARD,PRIEST,767,419
Mistress of Mixtures,51,2017,BGT_RANKED_STANDARD,WARLOCK,123914,77149
Direhorn Hatchling,51,2017,BGT_RANKED_WILD,WARRIOR,1864,1180
Violet Wurm,51,2017,BGT_RANKED_STANDARD,PRIEST,226,160
Silver Vanguard,51,2017,BGT_RANKED_STANDARD,PALADIN,1014,553
Plated Beetle,51,2017,BGT_RANKED_STANDARD,PALADIN,6341,3292
Unstable Ghoul,51,2017,BGT_RANKED_WILD,ROGUE,202,140
Nerubian Egg,51,2017,BGT_RANKED_WILD,HUNTER,110,52
Aya Blackpaw,52,2017,BGT_RANKED_STANDARD,ROGUE,1817,1068
Devilsaur Egg,52,2017,BGT_RANKED_STANDARD,WARLOCK,1164,597
Mistress of Mixtures,52,2017,BGT_RANKED_STANDARD,ROGUE,3012,1488
Direhorn Hatchling,52,2017,BGT_RANKED_STANDARD,PRIEST,129,86
Shallow Gravedigger,52,2017,BGT_RANKED_WILD,PRIEST,527,317
Grizzled Guardian,52,2017,BGT_RANKED_STANDARD,DRUID,7205,3548
Cairne Bloodhoof,1,2018,BGT_RANKED_STANDARD,WARLOCK,710,442
Sylvanas Windrunner,1,2018,BGT_RANKED_WILD,MAGE,415,257
Sludge Belcher,1,2018,BGT_RANKED_WILD,WARLOCK,1577,1028
Infested Tauren,1,2018,BGT_RANKED_STANDARD,PRIEST,908,584
Shifting Shade,1,2018,BGT_RANKED_STANDARD,PRIEST,4670,2786
Raptor Hatchling,1,2018,BGT_RANKED_STANDARD,HUNTER,174,67
Carnivorous Cube,1,2018,BGT_RANKED_STANDARD,PRIEST,1160,752
Voidlord,1,2018,BGT_RANKED_STANDARD,PRIEST,1892,1344
Southsea Squidface,1,2018,BGT_RANKED_WILD,ROGUE,616,465
Pyros,1,2018,BGT_RANKED_STANDARD,MAGE,169,103
